diaObjectId,dec,ra,g_psfFluxErrMean,g_psfFluxLinearSlope,g_psfFluxMAD,g_psfFluxMax,g_psfFluxMean,g_psfFluxMeanErr,g_psfFluxMin,g_psfFluxNdata,g_psfFluxSigma,g_psfFluxStetsonJ,g_psfFluxChi2
614431080698612486,-24.617694794988473,94.75743138335386,,,,,,,,,,,
579586045385900043,-71.78855180811779,6.976981526745712,,,,,,,,,,,
630406434894382759,-10.223543774882593,106.77693845710242,,,,,,,,,,,
579577936487649636,-71.90551429655557,6.574206333549711,,,,,,,,,,,
604064266596647222,-34.45104854048715,39.55479293042893,,,,,,,,,,,
611255003922835411,-27.892108965356005,53.3221590653299,133.072,-238.70218118493602,116.416,-593.9099731445312,-684.9824829101562,92.3951187133789,-826.7415161132812,2.0,164.63676290733014,0.36677661407732154,1.51231
604063441962929549,-34.522330743067414,39.90910971874108,,,,,,,,,,,
628761840377145474,-10.556885871920679,106.10685990015796,176.273,,0.0,1046.41650390625,1046.4163818359375,176.27333068847656,1046.41650390625,1.0,,,4.79564e-13
611255003922827436,-27.87076139192257,53.311309501064734,,,,,,,,,,,
579575187708575783,-72.51048285402304,6.347042145812634,301.641,27176.09103413437,24.928,-2975.372314453125,-2998.033203125,212.6290283203125,-3025.228271484375,2.0,35.25348529934201,-0.9931609992579346,0.0136308
579577386731834378,-72.09274841146645,5.380743840519479,,,,,,,,,,,
579575943622823263,-72.3149245255644,6.252586332841106,601.464,,0.0,4903.29150390625,4903.29150390625,601.4642333984375,4903.29150390625,1.0,,,0.0
611255003922833073,-28.009918850628527,53.42595130750795,144.928,,0.0,766.067626953125,766.067626953125,144.92845153808594,766.067626953125,1.0,,,0.0
609780833707886004,-28.607448141085236,52.89324438127155,,,,,,,,,,,
611254316728060906,-28.05084765288183,53.394937891499616,,,,,,,,,,,
592915218690999354,-48.42689138143222,59.361341573907495,,,,,,,,,,,
628762527571912831,-10.472594597114806,105.95250954037407,,,,,,,,,,,
611255003922832990,-27.92160577347385,53.44583029192005,,,,,,,,,,,
611255691117594469,-27.846710705096967,53.41399705588734,155.395,-48.00902181981114,293.519,977.1416015625,-349.8982849121094,85.16071319580078,-970.8937377929688,3.0,1050.2713632872094,4.1613790556533585,78.698
579578692401890871,-71.79795309024237,5.849695476531235,259.767,,0.0,2215.771240234375,2215.77099609375,259.76708984375,2215.771240234375,1.0,,,8.83307e-13
611254179289105002,-28.072328711653533,53.75826469510435,,,,,,,,,,,
630407190808626047,-10.064776979396344,106.5119967967248,313.186,,0.0,1695.5145263671875,1695.5145263671875,313.18597412109375,1695.5145263671875,1.0,,,0.0
611253698252769253,-28.192559515181596,53.16621990980794,,,,,,,,,,,
579576630817594102,-72.2163824010463,5.806736245281127,,,,,,,,,,,
579577386731837761,-72.01314575197907,5.2872053667118255,,,,,,,,,,,
614437815207333834,-24.874533743352835,94.92259226469764,149.108,,0.0,812.4393310546875,812.4393310546875,149.10755920410156,812.4393310546875,1.0,,,0.0
630407259528104015,-10.020628632945616,106.47011686992525,1686.93,,0.0,182969.75,182969.765625,1686.933349609375,182969.75,1.0,,,8.57915e-11
628769949275393826,-10.468665701619202,106.22445227073966,,,,,,,,,,,
611254454167013408,-28.18163614884799,53.02340402587415,,,,,,,,,,,
611253698252770060,-28.200203318521062,53.266891230556936,112.166,,0.0,572.40478515625,572.40478515625,112.16632080078125,572.40478515625,1.0,,,0.0
628767681532657961,-10.913378993656787,106.62259762130098,751.829,1049187.4444333883,28.6172,18030.99609375,12497.89453125,426.7218322753906,10728.37890625,3.0,4207.931255985353,2.7069366336752245,53.352
628768506166380875,-10.670031712078995,106.42104219535973,235.357,,0.0,-1269.4326171875,-1269.4326171875,235.357421875,-1269.4326171875,1.0,,,0.0
